model,split_type,use_coords,candidate,fold,classifier__alpha,classifier__hidden_layer_sizes,classifier__learning_rate_init,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
MLP_multi_no_coords,random,False,13,5,0.001,"(32,)",0.01,816,48,0.19818944743840197,0.8585883246527777,0.3058082884399376,0.050144811260712005,0.3287671232876712,0.25,0.9830729166666666
MLP_multi_no_coords,random,False,14,1,0.001,"(32,)",0.001,824,52,0.16455195510398238,0.8869569549621362,0.4625736067927457,0.04415928331128737,0.35135135135135137,0.25,0.9883419689119171
MLP_multi_no_coords,random,False,14,2,0.001,"(32,)",0.001,824,52,0.18173837627323394,0.8771921084097251,0.35058107366556285,0.050526708778543636,0.2702702702702703,0.19230769230769232,0.9844559585492227
MLP_multi_no_coords,random,False,14,3,0.001,"(32,)",0.001,824,50,0.18746544416119962,0.8537467700258398,0.35279474488238105,0.04903145710524131,0.35443037974683544,0.28,0.9806201550387597
MLP_multi_no_coords,random,False,14,4,0.001,"(32,)",0.001,816,49,0.15886678340879148,0.9059681238857994,0.41510934820526785,0.04303898822446959,0.36619718309859156,0.2653061224489796,0.9882659713168188
MLP_multi_no_coords,random,False,14,5,0.001,"(32,)",0.001,816,48,0.1684442743944655,0.8834092881944444,0.3435468005046015,0.04730556363568931,0.3333333333333333,0.25,0.984375
MLP_multi_no_coords,random,False,15,1,0.001,"(16, 8)",0.01,824,52,0.2949448492359287,0.8447837783977681,0.33596997028959125,0.056088800560284535,0.41304347826086957,0.36538461538461536,0.9727979274611399
MLP_multi_no_coords,random,False,15,2,0.001,"(16, 8)",0.01,824,52,0.3275682345718199,0.8337858708648864,0.2784547584451946,0.06290113698115898,0.3333333333333333,0.28846153846153844,0.9702072538860104
MLP_multi_no_coords,random,False,15,3,0.001,"(16, 8)",0.01,824,50,0.2517590944752162,0.8318863049095606,0.28978437396170603,0.06036811525087137,0.3333333333333333,0.34,0.9547803617571059
MLP_multi_no_coords,random,False,15,4,0.001,"(16, 8)",0.01,816,49,0.196725579664055,0.9040390602133943,0.40639889025346476,0.045314114181707076,0.3466666666666667,0.2653061224489796,0.9830508474576272
MLP_multi_no_coords,random,False,15,5,0.001,"(16, 8)",0.01,816,48,0.27415038530547164,0.8615180121527778,0.35577234336954433,0.05184517463824297,0.35,0.2916666666666667,0.9765625
