model,split_type,use_coords,candidate,fold,classifier__colsample_bytree,classifier__learning_rate,classifier__max_depth,classifier__n_estimators,classifier__subsample,n,positives,log_loss,auc,average_precision,brier,f1,sensitivity,specificity
XGBoost_multi_interactions_with_coords,random,True,21,5,1.0,0.03,5,100,0.8,816,48,0.14309776741115626,0.9022352430555556,0.5266016727282469,0.039474900716123286,0.3880597014925373,0.2708333333333333,0.9921875
XGBoost_multi_interactions_with_coords,random,True,22,1,1.0,0.03,5,100,1.0,824,51,0.14906202620767364,0.8944144281257134,0.49995826900657975,0.041254662022830964,0.25806451612903225,0.1568627450980392,0.9961190168175937
XGBoost_multi_interactions_with_coords,random,True,22,2,1.0,0.03,5,100,1.0,824,51,0.17053620438164652,0.863683636455876,0.3410177564246832,0.048573334339576446,0.2535211267605634,0.17647058823529413,0.9857697283311773
XGBoost_multi_interactions_with_coords,random,True,22,3,1.0,0.03,5,100,1.0,824,53,0.15549552801491212,0.9057215573991142,0.45844628922043473,0.04450765045068385,0.1875,0.11320754716981132,0.993514915693904
XGBoost_multi_interactions_with_coords,random,True,22,4,1.0,0.03,5,100,1.0,816,48,0.12656939379719986,0.9463704427083333,0.5988124063862709,0.03540116390397241,0.4722222222222222,0.3541666666666667,0.9908854166666666
XGBoost_multi_interactions_with_coords,random,True,22,5,1.0,0.03,5,100,1.0,816,48,0.14579612903137712,0.8954128689236112,0.5181308004954358,0.039970489137294,0.375,0.25,0.9947916666666666
XGBoost_multi_interactions_with_coords,random,True,23,1,1.0,0.03,5,300,0.8,824,51,0.14268971078502904,0.9073383557821576,0.527774884641887,0.03930459589625386,0.4935064935064935,0.37254901960784315,0.9909443725743855
XGBoost_multi_interactions_with_coords,random,True,23,2,1.0,0.03,5,300,0.8,824,51,0.1729718201099366,0.8735002409760799,0.3581900576392536,0.04846971870550741,0.3291139240506329,0.2549019607843137,0.9805950840879689
XGBoost_multi_interactions_with_coords,random,True,23,3,1.0,0.03,5,300,0.8,824,53,0.15494098351377988,0.9131732863470622,0.4768114186834144,0.04474495228376056,0.34285714285714286,0.22641509433962265,0.993514915693904
XGBoost_multi_interactions_with_coords,random,True,23,4,1.0,0.03,5,300,0.8,816,48,0.11697097309628036,0.9501139322916666,0.6217159638115187,0.033869395454522194,0.49382716049382713,0.4166666666666667,0.9830729166666666
XGBoost_multi_interactions_with_coords,random,True,23,5,1.0,0.03,5,300,0.8,816,48,0.1367950268591605,0.9070909288194444,0.5402263733797052,0.03790722334207998,0.4864864864864865,0.375,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,24,1,1.0,0.03,5,300,1.0,824,51,0.14720083227024117,0.8958602846054333,0.5027022433419042,0.04001068481967416,0.4266666666666667,0.3137254901960784,0.9896507115135834
XGBoost_multi_interactions_with_coords,random,True,24,2,1.0,0.03,5,300,1.0,824,51,0.1714798075512809,0.8718260913679831,0.3476798905765739,0.048946595903281924,0.2894736842105263,0.21568627450980393,0.981888745148771
XGBoost_multi_interactions_with_coords,random,True,24,3,1.0,0.03,5,300,1.0,824,53,0.1552271397600108,0.9107995007708685,0.4400161876256321,0.0453546244257596,0.273972602739726,0.18867924528301888,0.9870298313878081
XGBoost_multi_interactions_with_coords,random,True,24,4,1.0,0.03,5,300,1.0,816,48,0.12194188224037551,0.9490017361111112,0.5961194864192683,0.03535531224782968,0.5185185185185185,0.4375,0.984375
XGBoost_multi_interactions_with_coords,random,True,24,5,1.0,0.03,5,300,1.0,816,48,0.14358538527082257,0.9032389322916666,0.5093863562055452,0.039706041419516364,0.4864864864864865,0.375,0.9895833333333334
XGBoost_multi_interactions_with_coords,random,True,25,1,1.0,0.1,3,100,0.8,824,51,0.14636097817948404,0.8978515080029424,0.49892627856301386,0.04017114211692376,0.37142857142857144,0.2549019607843137,0.9922380336351876
XGBoost_multi_interactions_with_coords,random,True,25,2,1.0,0.1,3,100,0.8,824,51,0.1704554929871287,0.865104127032443,0.3557711285454134,0.04766172869073334,0.3466666666666667,0.2549019607843137,0.9857697283311773
XGBoost_multi_interactions_with_coords,random,True,25,3,1.0,0.1,3,100,0.8,824,53,0.1544994287723582,0.9110197489171133,0.46656706243703533,0.04408324734796142,0.2647058823529412,0.16981132075471697,0.9922178988326849
XGBoost_multi_interactions_with_coords,random,True,25,4,1.0,0.1,3,100,0.8,816,48,0.12521945801513445,0.9430745442708333,0.546739990930048,0.035841688764134315,0.5316455696202531,0.4375,0.9869791666666666
